name,value
g_1s1,0.0
w_1s1,2.5962895674214207e-15
theta_1s1,0.0
g_1s2,0.0
w_1s2,10.0
theta_1s2,0.0
g_1s3,0.0
w_1s3,10.0
theta_1s3,0.0
c_1,0.0
Z_1,0.0
g_Gs1,20.000000000000004
theta_Gs1,10.000000000000002
g_Gs2,20.000000000000007
theta_Gs2,10.0
g_Gs3,10.000000000000004
theta_Gs3,10.0
c_G,0.0
Z_G,1.0
g_3s1,0.0
w_3s1,10.0
theta_3s1,9.351901557468084e-16
g_3s2,0.0
w_3s2,10.0
theta_3s2,0.0
g_3s3,0.0
w_3s3,-3.1708163398417375e-15
theta_3s3,0.0
c_3,0.0
Z_3,0.0
g_2s1,0.0
w_2s1,10.0
theta_2s1,5.684341886080802e-14
g_2s2,0.0
w_2s2,5.329070518200751e-15
theta_2s2,0.0
g_2s3,0.0
w_2s3,2.5962895674214207e-15
theta_2s3,-3.552713678800501e-15
c_2,0.0
Z_2,0.0
f_1_2s1,-2.5962895674214207e-15
F_1_2s1,0.0
f_1_2s2,7.105427357601002e-15
F_1_2s2,0.0
f_1_2s3,-5.745267724203168e-16
F_1_2s3,0.0
c_1_2,30.0
X_1_2,0.0
f_3_Gs1,-10.000000000000002
F_3_Gs1,-4.931993044397368e-16
f_3_Gs2,-10.0
F_3_Gs2,0.0
f_3_Gs3,0.0
F_3_Gs3,1.0
c_3_G,0.0
f_2_Gs1,-10.0
F_2_Gs1,-9.459270232752594e-18
f_2_Gs2,0.0
F_2_Gs2,1.0
f_2_Gs3,0.0
F_2_Gs3,1.0
c_2_G,0.0
f_2_3s1,-9.351901557468084e-16
F_2_3s1,0.0
f_2_3s2,0.0
F_2_3s2,0.0
f_2_3s3,-3.1708163398417375e-15
F_2_3s3,0.0
c_2_3,0.0
X_2_3,0.0
f_1_Gs1,0.0
F_1_Gs1,1.0
f_1_Gs2,-10.000000000000007
F_1_Gs2,0.0
f_1_Gs3,-10.000000000000004
F_1_Gs3,0.0
c_1_G,20.0
