edge_i,edge_j,capacity
112.0,110.0,97.83016759776541
102.0,92.0,48.800000000000004
102.0,101.0,40.0
35.0,37.0,95.4301675977654
35.0,36.0,45.8301675977654
52.0,51.0,87.4301675977654
52.0,53.0,14.4
7.0,12.0,57.0301675977654
7.0,6.0,51.2
12.0,117.0,36.800000000000004
12.0,14.0,26.400000000000002
12.0,11.0,41.60000000000001
12.0,3.0,49.8301675977654
12.0,16.0,13.600000000000001
12.0,2.0,42.400000000000006
6.0,5.0,185.8301675977654
37.0,33.0,28.0
37.0,87.0,80.4603351955307
37.0,34.0,161.60000000000002
37.0,38.0,384.2301675977654
37.0,40.0,41.6
37.0,39.0,100.2301675977654
97.0,80.0,100.2301675977654
97.0,96.0,32.800000000000004
50.0,57.0,50.400000000000006
50.0,49.0,82.4
104.0,100.0,72.0
104.0,105.0,88.2301675977654
104.0,103.0,46.400000000000006
10.0,38.0,120.6905027932961
10.0,9.0,716.8000000000001
74.0,75.0,67.2
74.0,70.0,25.6
95.0,94.0,66.4
95.0,31.0,80.4603351955307
95.0,96.0,10.4
106.0,107.0,56.2301675977654
106.0,100.0,116.2301675977654
106.0,105.0,60.2301675977654
76.0,118.0,44.2301675977654
76.0,77.0,78.4
44.0,45.0,44.0
44.0,43.0,15.200000000000001
16.0,17.0,32.0
69.0,54.0,80.4603351955307
69.0,70.0,172.0
69.0,75.0,176.0
69.0,68.0,195.20000000000002
69.0,57.0,80.4603351955307
69.0,49.0,61.6
69.0,47.0,118.6301675977654
69.0,77.0,171.43016759776543
45.0,46.0,97.83016759776541
45.0,49.0,122.6301675977654
92.0,89.0,354.40000000000003
92.0,93.0,68.8
92.0,94.0,59.2
92.0,91.0,32.0
92.0,100.0,24.8
26.0,25.0,151.20000000000002
26.0,30.0,393.0301675977654
14.0,15.0,0.7999999999999972
24.0,70.0,0.8
24.0,72.0,13.600000000000001
24.0,23.0,36.800000000000004
88.0,89.0,155.20000000000002
88.0,85.0,68.0
116.0,68.0,332.0
22.0,21.0,63.2
22.0,23.0,81.60000000000001
65.0,64.0,336.2301675977654
65.0,66.0,25.6
65.0,38.0,236.8
65.0,68.0,123.2
49.0,66.0,410.6301675977654
49.0,51.0,102.4
49.0,48.0,102.6301675977654
49.0,47.0,72.2301675977654
49.0,42.0,145.60000000000002
49.0,54.0,151.4301675977654
54.0,59.0,39.2
54.0,55.0,3.2
54.0,53.0,28.0
54.0,56.0,4.0
114.0,115.0,4.800000000000001
114.0,32.0,19.200000000000003
66.0,62.0,64.0
66.0,67.0,91.99999999999999
55.0,59.0,43.2
55.0,56.0,50.6301675977654
113.0,32.0,41.8301675977654
113.0,17.0,9.600000000000001
90.0,89.0,287.2
