edge_i,edge_j,capacity
201.0,69.0,72.1
201.0,204.0,107.823960880196
213.0,214.0,533.423960880196
112.0,110.0,13.299999999999999
112.0,114.0,18.2
155.0,164.0,362.59999999999997
155.0,161.0,216.32396088019598
155.0,156.0,262.523960880196
7061.0,61.0,592.1999999999999
237.0,234.0,168.723960880196
237.0,222.0,92.39999999999999
237.0,219.0,327.59999999999997
237.0,241.0,965.3
237.0,231.0,609.6999999999999
102.0,86.0,51.8
102.0,246.0,200.247921760391
102.0,98.0,16.799999999999997
102.0,100.0,55.3
102.0,97.0,56.699999999999996
102.0,104.0,156.82396088019598
160.0,124.0,148.42396088019598
160.0,158.0,148.42396088019598
160.0,113.0,200.247921760391
35.0,76.0,215.62396088019597
35.0,77.0,84.0
35.0,36.0,108.5
35.0,72.0,76.3
528.0,70.0,144.92396088019598
52.0,51.0,42.0
52.0,55.0,54.599999999999994
187.0,188.0,761.5999999999999
187.0,181.0,1002.4
7.0,5.0,134.39999999999998
7.0,131.0,81.19999999999999
7.0,12.0,413.72396088019593
7.0,3.0,487.9
7.0,6.0,40.599999999999994
12.0,37.0,200.247921760391
12.0,10.0,210.7
12.0,7012.0,560.0
12.0,21.0,662.1999999999999
235.0,234.0,119.72396088019599
235.0,238.0,404.59999999999997
140.0,146.0,67.19999999999999
140.0,142.0,101.523960880196
140.0,147.0,88.89999999999999
140.0,182.0,324.123960880196
140.0,141.0,111.3
140.0,137.0,550.1999999999999
140.0,145.0,119.023960880196
664.0,7024.0,200.247921760391
664.0,11.0,200.247921760391
664.0,194.0,179.2
7001.0,1.0,686.6999999999999
9054.0,9005.0,84.0
250.0,249.0,135.82396088019598
220.0,221.0,106.39999999999999
220.0,238.0,618.123960880196
220.0,217.0,160.32396088019598
220.0,218.0,173.623960880196
38.0,37.0,45.5
38.0,33.0,147.7
38.0,43.0,80.5
38.0,41.0,133.0
166.0,178.0,200.247921760391
166.0,7166.0,874.323960880196
166.0,165.0,773.5
104.0,322.0,4.199999999999999
104.0,108.0,138.623960880196
10.0,11.0,31.499999999999996
92.0,90.0,98.0
92.0,105.0,308.023960880196
92.0,9022.0,200.247921760391
92.0,103.0,218.42396088019598
135.0,136.0,335.29999999999995
135.0,134.0,68.6
189.0,209.0,18.9
189.0,208.0,137.223960880196
189.0,210.0,30.099999999999998
161.0,153.0,172.89999999999998
161.0,60.0,200.247921760391
7003.0,3.0,1798.3
192.0,225.0,66.5
192.0,105.0,200.247921760391
192.0,191.0,1222.8999999999999
249.0,248.0,10.5
17.0,15.0,380.82396088019595
17.0,7017.0,711.2239608801959
218.0,1201.0,200.247921760391
218.0,217.0,123.22396088019599
218.0,219.0,110.6
123.0,125.0,112.72396088019599
123.0,122.0,128.123960880196
123.0,124.0,109.19999999999999
77.0,80.0,105.72396088019599
77.0,552.0,117.623960880196
77.0,76.0,193.223960880196
77.0,72.0,80.5
77.0,609.0,148.42396088019598
77.0,78.0,400.4
169.0,133.0,149.1
169.0,126.0,88.89999999999999
169.0,167.0,58.8
153.0,15.0,200.247921760391
153.0,183.0,235.92396088019598
153.0,152.0,6.3
26.0,25.0,218.42396088019598
26.0,320.0,104.323960880196
26.0,27.0,67.19999999999999
44.0,54.0,10.5
44.0,45.0,429.09999999999997
44.0,47.0,136.5
44.0,7044.0,62.99999999999999
44.0,43.0,138.623960880196
9004.0,9043.0,2.8
9004.0,9041.0,102.22396088019599
9004.0,9044.0,7.0
9004.0,9042.0,1.4
9004.0,109.0,200.247921760391
190.0,231.0,900.1999999999999
190.0,144.0,200.247921760391
190.0,9072.0,200.247921760391
190.0,229.0,49.0
190.0,240.0,52.5
7055.0,55.0,175.723960880196
9072.0,9007.0,2.0999999999999996
121.0,115.0,105.0
121.0,118.0,73.5
121.0,119.0,874.3
215.0,216.0,340.923960880196
215.0,214.0,408.79999999999995
215.0,212.0,91.69999999999999
216.0,217.0,139.32396088019598
216.0,162.0,200.247921760391
9071.0,9007.0,2.0999999999999996
9071.0,210.0,200.247921760391
9071.0,196.0,200.247921760391
142.0,143.0,455.72396088019593
142.0,175.0,266.0
126.0,127.0,145.623960880196
126.0,158.0,117.6
126.0,125.0,627.9
126.0,129.0,154.7
126.0,157.0,100.8
126.0,132.0,315.023960880196
177.0,178.0,310.82396088019595
177.0,176.0,232.42396088019598
7071.0,71.0,317.123960880196
7011.0,11.0,454.32396088019595
210.0,198.0,247.82396088019598
210.0,199.0,51.8
210.0,200.0,135.123960880196
210.0,196.0,27.299999999999997
210.0,9.0,200.247921760391
225.0,191.0,1043.023960880196
225.0,224.0,226.1
233.0,232.0,123.89999999999999
171.0,133.0,1134.6999999999998
171.0,7024.0,200.247921760391
171.0,62.0,200.247921760391
58.0,59.0,31.499999999999996
58.0,57.0,9.1
131.0,130.0,181.32396088019598
14.0,15.0,226.82396088019598
14.0,8.0,390.59999999999997
14.0,229.0,200.247921760391
531.0,72.0,122.523960880196
231.0,228.0,21.7
231.0,227.0,330.4
231.0,137.0,200.247921760391
231.0,226.0,118.3
231.0,232.0,830.1999999999999
9052.0,9005.0,147.723960880196
24.0,319.0,184.1
24.0,7024.0,605.5
24.0,21.0,312.2
24.0,23.0,207.223960880196
88.0,74.0,186.89999999999998
88.0,81.0,296.09999999999997
88.0,36.0,108.5
116.0,120.0,107.1
116.0,124.0,107.1
133.0,128.0,219.12396088019597
133.0,168.0,115.49999999999999
133.0,129.0,196.0
133.0,137.0,854.6999999999999
239.0,127.0,200.247921760391
239.0,238.0,1008.7239608801959
203.0,198.0,219.82396088019598
203.0,211.0,152.623960880196
203.0,150.0,200.247921760391
9031.0,9003.0,3.5
54.0,53.0,154.723960880196
54.0,55.0,60.9
114.0,207.0,39.199999999999996
114.0,109.0,8.399999999999999
9012.0,9002.0,23.799999999999997
9012.0,9121.0,6.3
9012.0,9001.0,18.2
9032.0,9003.0,2.8
198.0,197.0,249.92396088019598
198.0,211.0,177.82396088019598
198.0,209.0,178.523960880196
198.0,202.0,119.72396088019599
526.0,63.0,338.12396088019597
178.0,179.0,26.599999999999998
178.0,148.0,261.82396088019595
178.0,180.0,345.09999999999997
212.0,195.0,105.69999999999999
212.0,211.0,196.0
207.0,206.0,6.3
113.0,47.0,57.4
113.0,238.0,200.247921760391
113.0,109.0,14.7
138.0,188.0,847.6999999999999
138.0,181.0,758.0999999999999
164.0,163.0,262.5
164.0,162.0,733.623960880196
7062.0,62.0,598.5
6.0,2.0,230.29999999999998
181.0,137.0,228.92396088019598
9025.0,9023.0,1.4
186.0,188.0,1030.3999999999999
186.0,137.0,727.3
3.0,1.0,163.123960880196
3.0,4.0,975.823960880196
3.0,150.0,168.0
3.0,19.0,213.5
3.0,2.0,39.9
196.0,197.0,97.3
196.0,2040.0,66.5
196.0,193.0,42.0
9043.0,47.0,200.247921760391
9055.0,9005.0,14.0
79.0,73.0,92.39999999999999
79.0,69.0,126.023960880196
79.0,211.0,18.9
79.0,78.0,276.523960880196
2.0,8.0,617.423960880196
2.0,7002.0,979.323960880196
183.0,154.0,69.3
162.0,195.0,200.247921760391
162.0,165.0,867.323960880196
20.0,22.0,109.92396088019599
20.0,27.0,144.223960880196
20.0,21.0,824.5999999999999
20.0,13.0,247.123960880196
122.0,115.0,205.123960880196
122.0,125.0,25.2
122.0,157.0,309.4
163.0,9044.0,200.247921760391
163.0,137.0,262.5
194.0,219.0,147.723960880196
194.0,81.0,131.6
146.0,141.0,149.123960880196
146.0,91.0,200.247921760391
146.0,147.0,319.923960880196
146.0,145.0,226.1
110.0,105.0,67.19999999999999
110.0,99.0,158.92396088019598
110.0,109.0,108.523960880196
70.0,71.0,233.123960880196
223.0,221.0,604.8
223.0,224.0,170.82396088019598
94.0,97.0,8.399999999999999
94.0,91.0,21.0
94.0,87.0,82.6
193.0,205.0,149.123960880196
193.0,208.0,107.823960880196
246.0,245.0,131.623960880196
246.0,247.0,1.4
246.0,244.0,90.3
246.0,188.0,200.247921760391
120.0,1200.0,157.5
120.0,1201.0,142.82396088019598
120.0,119.0,1231.3239608801957
204.0,205.0,40.599999999999994
204.0,2040.0,165.92396088019598
214.0,242.0,13.299999999999999
168.0,127.0,237.29999999999998
168.0,1.0,200.247921760391
168.0,130.0,461.32396088019595
22.0,23.0,237.32396088019598
188.0,137.0,648.1999999999999
244.0,243.0,91.0
9001.0,37.0,189.023960880196
9001.0,9005.0,112.69999999999999
9001.0,9006.0,142.123960880196
228.0,234.0,107.823960880196
228.0,229.0,465.523960880196
7049.0,49.0,214.92396088019598
9006.0,9007.0,115.523960880196
9006.0,9003.0,26.599999999999998
243.0,245.0,31.499999999999996
9002.0,9021.0,11.899999999999999
9002.0,9024.0,2.8
234.0,236.0,996.0999999999999
7057.0,57.0,251.29999999999998
40.0,37.0,137.92396088019598
40.0,48.0,44.099999999999994
40.0,33.0,79.79999999999998
49.0,37.0,109.22396088019599
49.0,51.0,3.5
49.0,41.0,18.9
206.0,205.0,7.699999999999999
206.0,208.0,18.2
108.0,99.0,43.4
108.0,324.0,39.9
175.0,173.0,44.8
175.0,176.0,77.69999999999999
175.0,179.0,18.9
74.0,73.0,399.72396088019593
74.0,562.0,81.19999999999999
74.0,45.0,296.123960880196
74.0,9021.0,200.247921760391
129.0,130.0,452.22396088019593
42.0,16.0,427.0
42.0,41.0,477.4
42.0,46.0,519.4
42.0,39.0,813.4
42.0,34.0,239.39999999999998
45.0,46.0,350.0
45.0,60.0,375.22396088019593
9051.0,9005.0,128.123960880196
59.0,61.0,475.32396088019595
25.0,23.0,293.32396088019595
117.0,159.0,826.0
117.0,118.0,826.0
89.0,37.0,109.92396088019599
89.0,15.0,124.623960880196
89.0,91.0,55.3
89.0,205.0,200.247921760391
145.0,143.0,179.89999999999998
145.0,180.0,460.59999999999997
145.0,149.0,214.223960880196
7023.0,23.0,362.623960880196
230.0,229.0,567.0
62.0,64.0,328.32396088019595
62.0,61.0,242.92396088019598
62.0,144.0,54.599999999999994
62.0,60.0,278.59999999999997
9053.0,9005.0,135.82396088019598
9053.0,9533.0,102.22396088019599
136.0,137.0,179.92396088019598
136.0,152.0,508.2
97.0,100.0,58.099999999999994
97.0,91.0,243.623960880196
97.0,103.0,29.4
7139.0,139.0,1129.1
9034.0,127.0,200.247921760391
9034.0,9003.0,2.8
9034.0,7039.0,200.247921760391
165.0,209.0,300.371882640587
180.0,224.0,200.247921760391
33.0,41.0,74.19999999999999
33.0,247.0,200.247921760391
33.0,34.0,239.39999999999998
9033.0,9003.0,3.5
179.0,148.0,77.69999999999999
154.0,156.0,41.3
154.0,9021.0,200.247921760391
7039.0,39.0,813.4
9044.0,9003.0,107.123960880196
182.0,139.0,156.1
37.0,15.0,137.223960880196
37.0,90.0,114.123960880196
37.0,41.0,78.39999999999999
37.0,562.0,200.247921760391
55.0,57.0,176.42396088019598
139.0,172.0,35.699999999999996
323.0,86.0,23.799999999999997
78.0,84.0,677.623960880196
8.0,11.0,18.9
247.0,245.0,110.623960880196
247.0,248.0,169.42396088019598
247.0,242.0,158.2
21.0,19.0,123.22396088019599
184.0,185.0,418.623960880196
184.0,134.0,102.89999999999999
76.0,73.0,137.223960880196
197.0,211.0,16.099999999999998
9021.0,9022.0,102.92396088019599
9021.0,9023.0,2.0999999999999996
245.0,242.0,107.1
72.0,71.0,43.4
90.0,15.0,20.299999999999997
9023.0,9026.0,101.523960880196
9.0,5.0,282.82396088019595
9.0,11.0,30.099999999999998
109.0,99.0,35.0
98.0,100.0,2.8
71.0,73.0,60.199999999999996
9003.0,9007.0,112.023960880196
9003.0,9037.0,3.5
9003.0,9038.0,105.023960880196
9003.0,9036.0,4.8999999999999995
9003.0,9035.0,2.8
16.0,15.0,439.59999999999997
16.0,4.0,875.6999999999999
150.0,130.0,167.29999999999998
41.0,51.0,37.8
1.0,5.0,606.9
43.0,53.0,154.723960880196
43.0,48.0,101.523960880196
63.0,64.0,324.123960880196
63.0,57.0,127.42396088019599
222.0,9036.0,200.247921760391
86.0,85.0,116.19999999999999
86.0,9036.0,200.247921760391
86.0,87.0,245.02396088019597
99.0,85.0,116.19999999999999
99.0,107.0,65.8
141.0,174.0,246.42396088019598
149.0,143.0,136.523960880196
118.0,1201.0,142.82396088019598
118.0,119.0,963.9
211.0,80.0,49.699999999999996
211.0,69.0,147.023960880196
211.0,202.0,42.0
73.0,47.0,14.7
199.0,200.0,104.323960880196
134.0,127.0,170.1
19.0,87.0,233.79999999999998
174.0,172.0,149.123960880196
174.0,173.0,91.69999999999999
128.0,127.0,338.12396088019597
128.0,130.0,459.22396088019593
200.0,248.0,11.899999999999999
195.0,81.0,101.523960880196
195.0,219.0,204.42396088019598
242.0,4.0,200.247921760391
176.0,173.0,80.5
159.0,158.0,165.89999999999998
159.0,157.0,705.623960880196
