edge_i,edge_j,capacity
1.0,15.0,111.88717948717951
1.0,17.0,106.2871794871795
1.0,16.0,80.6871794871795
1.0,32.0,57.26153846153851
1.0,2.0,102.2871794871795
1.0,29.0,57.26153846153851
35.0,25.0,38.174358974359
35.0,36.0,23.2
35.0,34.0,31.887179487179502
56.0,42.0,23.887179487179502
56.0,40.0,4.800000000000001
56.0,57.0,7.199999999999999
56.0,41.0,31.0871794871795
34.0,32.0,31.887179487179502
37.0,38.0,52.687179487179506
37.0,36.0,47.0871794871795
37.0,39.0,24.687179487179503
7.0,8.0,148.0
7.0,29.0,124.0
7.0,6.0,43.0871794871795
38.0,22.0,6.4
38.0,48.0,47.0871794871795
38.0,44.0,27.200000000000003
38.0,49.0,12.0
3.0,15.0,88.80000000000001
3.0,2.0,69.60000000000001
3.0,4.0,31.887179487179502
6.0,5.0,68.6871794871795
6.0,8.0,75.2
6.0,4.0,45.6
51.0,10.0,61.6
51.0,50.0,47.0871794871795
19.0,20.0,3.1999999999999993
19.0,18.0,28.687179487179503
19.0,50.0,38.174358974359
36.0,40.0,4.800000000000001
39.0,57.0,24.687179487179503
20.0,21.0,20.687179487179503
8.0,9.0,332.8
21.0,22.0,20.687179487179503
11.0,33.0,38.174358974359
11.0,9.0,103.88717948717951
11.0,43.0,46.2871794871795
11.0,13.0,39.2
11.0,41.0,37.4871794871795
22.0,23.0,24.687179487179503
50.0,28.0,38.174358974359
50.0,14.0,38.174358974359
50.0,49.0,29.487179487179503
17.0,12.0,10.400000000000002
13.0,15.0,25.6
13.0,14.0,50.2871794871795
13.0,12.0,23.0871794871795
13.0,49.0,79.0871794871795
13.0,9.0,83.0871794871795
44.0,45.0,48.800000000000004
16.0,12.0,36.687179487179506
47.0,48.0,42.2871794871795
47.0,46.0,96.6871794871795
47.0,52.0,38.174358974359
49.0,48.0,24.687179487179503
9.0,55.0,52.687179487179506
9.0,10.0,66.4
9.0,12.0,55.88717948717951
53.0,54.0,32.687179487179506
53.0,52.0,42.2871794871795
5.0,4.0,44.687179487179506
55.0,54.0,39.8871794871795
30.0,25.0,34.2871794871795
30.0,24.0,38.174358974359
30.0,31.0,8.8
46.0,15.0,38.174358974359
46.0,14.0,96.6871794871795
10.0,12.0,4.800000000000001
45.0,15.0,68.6871794871795
45.0,18.0,38.174358974359
41.0,42.0,37.4871794871795
41.0,43.0,42.2871794871795
27.0,28.0,69.4871794871795
27.0,26.0,51.88717948717951
18.0,4.0,58.400000000000006
28.0,29.0,79.0871794871795
33.0,32.0,26.2871794871795
52.0,29.0,51.88717948717951
26.0,24.0,32.800000000000004
15.0,14.0,84.6871794871795
25.0,24.0,45.4871794871795
24.0,23.0,26.2871794871795
31.0,32.0,22.2871794871795
23.0,42.0,38.174358974359
