edge_i,edge_j,capacity
201.0,69.0,72.1
201.0,204.0,107.823960880196
213.0,214.0,533.423960880196
112.0,110.0,13.299999999999999
112.0,114.0,18.2
155.0,164.0,462.72396088019593
155.0,161.0,116.19999999999999
155.0,156.0,162.39999999999998
155.0,9006.0,200.247921760391
7061.0,61.0,592.1999999999999
237.0,234.0,168.723960880196
237.0,222.0,192.523960880196
237.0,219.0,327.59999999999997
237.0,241.0,965.3
237.0,231.0,709.823960880196
102.0,86.0,151.92396088019598
102.0,246.0,200.247921760391
102.0,98.0,116.92396088019599
102.0,100.0,155.42396088019598
102.0,97.0,156.82396088019598
102.0,104.0,56.699999999999996
160.0,124.0,148.42396088019598
160.0,158.0,148.42396088019598
35.0,76.0,215.62396088019597
35.0,77.0,184.123960880196
35.0,36.0,208.623960880196
35.0,72.0,176.42396088019598
528.0,70.0,144.92396088019598
52.0,51.0,42.0
52.0,55.0,54.599999999999994
187.0,188.0,861.7239608801959
187.0,181.0,1102.523960880196
7.0,5.0,134.39999999999998
7.0,131.0,181.32396088019598
7.0,531.0,200.247921760391
7.0,526.0,200.247921760391
7.0,12.0,313.59999999999997
7.0,3.0,588.023960880196
7.0,6.0,140.723960880196
12.0,37.0,200.247921760391
12.0,10.0,310.82396088019595
12.0,7012.0,660.123960880196
12.0,21.0,662.1999999999999
235.0,234.0,119.72396088019599
235.0,76.0,200.247921760391
235.0,139.0,200.247921760391
235.0,238.0,404.59999999999997
140.0,146.0,67.19999999999999
140.0,142.0,101.523960880196
140.0,147.0,189.023960880196
140.0,2040.0,200.247921760391
140.0,182.0,224.0
140.0,141.0,111.29999999999998
140.0,137.0,550.1999999999999
140.0,145.0,18.9
664.0,7024.0,200.247921760391
664.0,194.0,279.32396088019595
7001.0,1.0,686.6999999999999
7001.0,87.0,200.247921760391
9054.0,9005.0,184.123960880196
9054.0,168.0,200.247921760391
250.0,249.0,135.82396088019598
220.0,221.0,106.39999999999999
220.0,238.0,518.0
220.0,217.0,60.199999999999996
220.0,218.0,173.623960880196
220.0,324.0,200.247921760391
38.0,37.0,45.5
38.0,33.0,247.82396088019598
38.0,43.0,180.623960880196
38.0,41.0,233.123960880196
166.0,178.0,200.247921760391
166.0,7166.0,874.323960880196
166.0,165.0,873.623960880196
104.0,322.0,4.199999999999999
104.0,108.0,138.623960880196
104.0,127.0,200.247921760391
10.0,11.0,131.623960880196
233.0,232.0,123.89999999999999
135.0,136.0,435.423960880196
135.0,134.0,168.723960880196
189.0,209.0,119.023960880196
189.0,208.0,37.099999999999994
189.0,210.0,30.099999999999998
161.0,37.0,200.247921760391
161.0,153.0,273.023960880196
161.0,60.0,200.247921760391
7003.0,133.0,200.247921760391
7003.0,100.0,200.247921760391
7003.0,3.0,1798.3
192.0,609.0,200.247921760391
192.0,225.0,166.623960880196
192.0,191.0,1323.0239608801958
249.0,248.0,110.623960880196
17.0,15.0,380.82396088019595
17.0,7017.0,611.0999999999999
218.0,145.0,200.247921760391
218.0,1201.0,200.247921760391
218.0,217.0,123.22396088019599
218.0,219.0,210.723960880196
123.0,125.0,12.6
123.0,122.0,128.123960880196
123.0,124.0,209.32396088019598
163.0,164.0,362.623960880196
163.0,137.0,362.623960880196
169.0,133.0,149.1
169.0,126.0,88.89999999999999
169.0,167.0,158.92396088019598
153.0,196.0,200.247921760391
153.0,183.0,135.79999999999998
153.0,152.0,6.3
26.0,25.0,218.42396088019598
26.0,320.0,4.199999999999999
26.0,27.0,67.19999999999999
26.0,99.0,200.247921760391
26.0,203.0,200.247921760391
44.0,54.0,110.623960880196
44.0,45.0,529.2239608801959
44.0,47.0,236.623960880196
44.0,7044.0,163.123960880196
44.0,43.0,138.623960880196
9004.0,9043.0,102.92396088019599
9004.0,9041.0,2.0999999999999996
9004.0,9044.0,107.123960880196
9004.0,9042.0,101.523960880196
9004.0,109.0,200.247921760391
190.0,231.0,1000.323960880196
190.0,144.0,200.247921760391
190.0,142.0,200.247921760391
190.0,229.0,49.0
190.0,240.0,152.623960880196
7055.0,55.0,175.723960880196
9072.0,9007.0,2.0999999999999996
121.0,115.0,205.123960880196
121.0,118.0,73.5
121.0,119.0,874.3
215.0,216.0,340.923960880196
215.0,1.0,200.247921760391
215.0,214.0,508.923960880196
215.0,212.0,191.82396088019598
215.0,176.0,200.247921760391
216.0,217.0,39.199999999999996
9071.0,9007.0,2.0999999999999996
9071.0,196.0,200.247921760391
142.0,175.0,366.123960880196
142.0,143.0,455.72396088019593
7044.0,9052.0,300.371882640587
126.0,127.0,145.623960880196
126.0,158.0,117.6
126.0,125.0,728.023960880196
126.0,129.0,254.82396088019598
126.0,157.0,100.8
126.0,132.0,214.89999999999998
177.0,178.0,210.7
177.0,176.0,132.29999999999998
7071.0,125.0,200.247921760391
7071.0,71.0,317.123960880196
7011.0,11.0,454.32396088019595
210.0,198.0,247.82396088019598
210.0,199.0,151.92396088019598
210.0,200.0,135.123960880196
210.0,196.0,127.42396088019599
225.0,7057.0,200.247921760391
225.0,191.0,1043.023960880196
225.0,224.0,326.223960880196
92.0,90.0,198.123960880196
92.0,105.0,207.89999999999998
92.0,9022.0,200.247921760391
92.0,103.0,218.42396088019598
171.0,133.0,1234.8239608801957
171.0,7024.0,200.247921760391
58.0,59.0,31.499999999999996
58.0,221.0,200.247921760391
58.0,57.0,109.22396088019599
131.0,137.0,200.247921760391
131.0,130.0,181.32396088019598
14.0,15.0,226.82396088019598
14.0,8.0,490.72396088019593
14.0,229.0,200.247921760391
531.0,72.0,22.4
231.0,228.0,121.823960880196
231.0,227.0,430.523960880196
231.0,137.0,200.247921760391
231.0,226.0,218.42396088019598
231.0,232.0,830.1999999999999
9052.0,9005.0,147.723960880196
24.0,319.0,184.1
24.0,7024.0,705.623960880196
24.0,21.0,312.2
24.0,23.0,207.223960880196
88.0,74.0,287.023960880196
88.0,81.0,296.09999999999997
88.0,36.0,208.623960880196
116.0,120.0,207.223960880196
116.0,124.0,207.223960880196
133.0,128.0,118.99999999999999
133.0,168.0,215.62396088019597
133.0,129.0,196.0
133.0,137.0,954.823960880196
239.0,127.0,200.247921760391
239.0,238.0,908.5999999999999
203.0,198.0,219.82396088019598
203.0,211.0,52.5
203.0,150.0,200.247921760391
9031.0,9003.0,3.5
54.0,53.0,154.723960880196
54.0,55.0,60.9
114.0,223.0,200.247921760391
114.0,207.0,139.32396088019598
114.0,109.0,8.399999999999999
9012.0,9002.0,123.92396088019599
9012.0,9121.0,106.42396088019599
9012.0,9001.0,118.323960880196
9032.0,9003.0,102.92396088019599
198.0,197.0,149.79999999999998
198.0,211.0,177.82396088019598
198.0,209.0,178.523960880196
198.0,202.0,119.72396088019599
526.0,63.0,237.99999999999997
178.0,179.0,26.599999999999998
178.0,148.0,161.7
178.0,180.0,345.09999999999997
212.0,195.0,105.69999999999999
212.0,211.0,296.123960880196
207.0,206.0,6.3
113.0,47.0,157.523960880196
113.0,172.0,200.247921760391
113.0,238.0,200.247921760391
113.0,109.0,114.823960880196
138.0,188.0,847.6999999999999
138.0,181.0,858.2239608801959
164.0,162.0,733.623960880196
7062.0,62.0,598.5
6.0,2.0,330.423960880196
181.0,137.0,128.79999999999998
9025.0,182.0,200.247921760391
9025.0,119.0,200.247921760391
9025.0,9023.0,101.523960880196
186.0,188.0,1130.5239608801958
186.0,137.0,727.3
3.0,1.0,163.123960880196
3.0,4.0,875.6999999999999
3.0,150.0,268.123960880196
3.0,19.0,313.623960880196
3.0,2.0,140.023960880196
196.0,197.0,197.42396088019598
196.0,2040.0,66.5
196.0,193.0,42.0
9055.0,9005.0,114.123960880196
79.0,73.0,92.39999999999999
79.0,69.0,126.023960880196
79.0,211.0,18.9
79.0,78.0,276.523960880196
2.0,8.0,517.3
2.0,7002.0,879.1999999999999
183.0,154.0,169.42396088019598
162.0,165.0,867.323960880196
20.0,22.0,109.92396088019599
20.0,27.0,144.223960880196
20.0,21.0,824.5999999999999
20.0,13.0,147.0
122.0,115.0,205.123960880196
122.0,125.0,125.323960880196
122.0,89.0,200.247921760391
122.0,157.0,409.523960880196
185.0,39.0,200.247921760391
185.0,184.0,418.623960880196
194.0,219.0,147.723960880196
194.0,81.0,231.723960880196
146.0,141.0,149.123960880196
146.0,91.0,200.247921760391
146.0,147.0,219.79999999999998
146.0,145.0,326.223960880196
110.0,105.0,167.32396088019598
110.0,99.0,158.92396088019598
110.0,109.0,108.523960880196
70.0,71.0,133.0
70.0,2040.0,200.247921760391
223.0,221.0,704.923960880196
223.0,224.0,170.82396088019598
94.0,97.0,108.523960880196
94.0,91.0,121.123960880196
94.0,87.0,82.6
193.0,205.0,49.0
193.0,208.0,7.699999999999999
246.0,245.0,131.623960880196
246.0,247.0,101.523960880196
246.0,244.0,190.42396088019598
246.0,188.0,200.247921760391
120.0,1200.0,257.623960880196
120.0,1201.0,142.82396088019598
120.0,119.0,1231.3239608801957
204.0,205.0,40.599999999999994
204.0,2040.0,165.92396088019598
214.0,242.0,13.299999999999999
214.0,125.0,200.247921760391
168.0,127.0,237.29999999999998
168.0,1.0,200.247921760391
168.0,130.0,361.2
22.0,23.0,237.32396088019598
188.0,89.0,200.247921760391
188.0,137.0,648.1999999999999
77.0,80.0,105.72396088019599
77.0,552.0,17.5
77.0,76.0,93.1
77.0,72.0,180.623960880196
77.0,609.0,148.42396088019598
77.0,78.0,500.523960880196
244.0,243.0,191.123960880196
9001.0,37.0,189.023960880196
9001.0,9005.0,112.69999999999999
9001.0,9006.0,142.123960880196
228.0,234.0,107.823960880196
228.0,229.0,465.523960880196
7049.0,49.0,214.92396088019598
9006.0,9007.0,15.399999999999999
9006.0,9003.0,126.72396088019599
9006.0,7039.0,200.247921760391
243.0,245.0,131.623960880196
9002.0,9021.0,112.023960880196
9002.0,9024.0,2.8
234.0,236.0,1096.2239608801958
7057.0,9035.0,200.247921760391
7057.0,57.0,351.423960880196
40.0,37.0,137.92396088019598
40.0,48.0,144.223960880196
40.0,33.0,179.92396088019598
49.0,37.0,9.1
49.0,51.0,3.5
49.0,41.0,119.023960880196
206.0,205.0,107.823960880196
206.0,208.0,118.323960880196
108.0,99.0,143.523960880196
108.0,324.0,39.9
175.0,173.0,44.8
175.0,176.0,77.69999999999999
175.0,179.0,119.023960880196
74.0,73.0,299.59999999999997
74.0,562.0,81.19999999999999
74.0,45.0,296.123960880196
74.0,9021.0,200.247921760391
129.0,130.0,352.09999999999997
42.0,16.0,427.0
42.0,41.0,577.523960880196
42.0,46.0,619.523960880196
42.0,39.0,813.4
42.0,34.0,239.39999999999998
45.0,46.0,450.123960880196
45.0,60.0,275.09999999999997
9051.0,9005.0,128.123960880196
9051.0,609.0,200.247921760391
59.0,61.0,475.32396088019595
25.0,23.0,293.32396088019595
117.0,159.0,826.0
117.0,118.0,826.0
89.0,15.0,24.5
89.0,205.0,200.247921760391
89.0,91.0,155.42396088019598
89.0,37.0,109.92396088019599
145.0,143.0,179.89999999999998
145.0,180.0,560.7239608801959
145.0,149.0,214.223960880196
7023.0,23.0,362.623960880196
230.0,229.0,567.0
62.0,64.0,328.32396088019595
62.0,144.0,154.723960880196
62.0,60.0,278.59999999999997
62.0,61.0,142.79999999999998
9053.0,9005.0,135.82396088019598
9053.0,9533.0,102.22396088019599
136.0,144.0,200.247921760391
136.0,137.0,179.92396088019598
136.0,152.0,608.323960880196
97.0,100.0,158.223960880196
97.0,91.0,143.5
97.0,103.0,29.4
7139.0,139.0,1129.1
7012.0,9037.0,200.247921760391
9034.0,127.0,200.247921760391
9034.0,9003.0,2.8
165.0,209.0,200.247921760391
33.0,41.0,174.32396088019598
33.0,247.0,200.247921760391
33.0,34.0,239.39999999999998
9033.0,9003.0,103.623960880196
179.0,148.0,77.69999999999999
154.0,156.0,141.42396088019598
7039.0,39.0,813.4
9044.0,9003.0,107.123960880196
182.0,139.0,256.223960880196
182.0,9024.0,200.247921760391
37.0,15.0,37.099999999999994
37.0,147.0,200.247921760391
37.0,1190.0,200.247921760391
37.0,90.0,14.0
37.0,41.0,78.39999999999999
37.0,562.0,200.247921760391
55.0,57.0,176.42396088019598
139.0,172.0,135.82396088019598
323.0,86.0,23.799999999999997
323.0,1.0,200.247921760391
78.0,91.0,200.247921760391
78.0,84.0,677.623960880196
8.0,11.0,119.023960880196
247.0,242.0,258.32396088019595
247.0,248.0,169.42396088019598
247.0,9036.0,200.247921760391
247.0,245.0,10.5
21.0,19.0,23.099999999999998
184.0,5.0,200.247921760391
184.0,134.0,203.023960880196
76.0,73.0,137.223960880196
197.0,211.0,16.099999999999994
9021.0,9022.0,102.92396088019599
9021.0,9023.0,102.22396088019599
245.0,242.0,107.1
72.0,71.0,43.4
90.0,15.0,120.42396088019599
9023.0,9026.0,1.4
9.0,5.0,282.82396088019595
