name,value
g_21.0s36,0.0
w_21.0s36,14.0
theta_21.0s36,-9927.947111510137
g_21.0s7,0.0
w_21.0s7,14.0
theta_21.0s7,-9950.999999999993
g_21.0s13,0.0
w_21.0s13,14.0
theta_21.0s13,-9903.799999999996
g_21.0s38,0.0
w_21.0s38,14.0
theta_21.0s38,-9908.714285714283
g_21.0s35,0.0
w_21.0s35,14.000000000000227
theta_21.0s35,-9979.0
g_21.0s16,0.0
w_21.0s16,14.0
theta_21.0s16,-8624.168730276357
g_21.0s47,0.0
w_21.0s47,14.000000000000227
theta_21.0s47,-9918.799999999996
g_21.0s5,0.0
w_21.0s5,14.00000000000091
theta_21.0s5,-10000.0
g_21.0s29,0.0
w_21.0s29,14.0
theta_21.0s29,-9947.533333333304
g_21.0s19,0.0
w_21.0s19,14.0
theta_21.0s19,-9849.266666666645
g_21.0s44,0.0
w_21.0s44,0.0
theta_21.0s44,-9000.000000000002
g_21.0s27,0.0
w_21.0s27,14.0
theta_21.0s27,-9976.423530263
g_21.0s32,0.0
w_21.0s32,0.0
theta_21.0s32,-9000.000000000002
g_21.0s3,0.0
w_21.0s3,0.0
theta_21.0s3,-9000.000000000004
g_21.0s41,0.0
w_21.0s41,14.0
theta_21.0s41,-9982.0
g_21.0s20,0.0
w_21.0s20,14.0
theta_21.0s20,-9982.0
g_21.0s31,0.0
w_21.0s31,14.0
theta_21.0s31,-9879.666666666657
g_21.0s12,0.0
w_21.0s12,0.0
theta_21.0s12,-9000.000000000002
g_21.0s1,0.0
w_21.0s1,14.0
theta_21.0s1,-9910.999999999945
g_21.0s34,0.0
w_21.0s34,14.0
theta_21.0s34,-9920.871005229503
g_21.0s15,0.0
w_21.0s15,14.0
theta_21.0s15,-9982.0
g_21.0s48,0.0
w_21.0s48,14.0
theta_21.0s48,-9982.0
g_21.0s8,0.0
w_21.0s8,0.0
theta_21.0s8,-9984.999999999996
g_21.0s18,0.0
w_21.0s18,14.0
theta_21.0s18,-9982.0
g_21.0s45,0.0
w_21.0s45,14.0
theta_21.0s45,-9901.11402257745
g_21.0s24,0.0
w_21.0s24,14.0
theta_21.0s24,-9959.343434343416
g_21.0s6,0.0
w_21.0s6,14.0
theta_21.0s6,-9952.589850808075
g_21.0s42,0.0
w_21.0s42,14.0
theta_21.0s42,-9951.0
g_21.0s21,0.0
w_21.0s21,14.0
theta_21.0s21,-9982.0
g_21.0s30,0.0
w_21.0s30,14.0
theta_21.0s30,-9982.0
g_21.0s11,0.0
w_21.0s11,14.0
theta_21.0s11,-9945.799999999996
g_21.0s22,0.0
w_21.0s22,14.0
theta_21.0s22,-9947.399999999998
g_21.0s4,0.0
w_21.0s4,14.0
theta_21.0s4,-9982.0
g_21.0s37,0.0
w_21.0s37,14.0
theta_21.0s37,-9854.979918123408
g_21.0s14,0.0
w_21.0s14,14.0
theta_21.0s14,-9879.333333333321
g_21.0s49,0.0
w_21.0s49,14.000000000000227
theta_21.0s49,-9862.933333333334
g_21.0s39,0.0
w_21.0s39,14.00000000000091
theta_21.0s39,-9988.000000000002
g_21.0s17,0.0
w_21.0s17,14.000000000000227
theta_21.0s17,-9887.703703703688
g_21.0s2,0.0
w_21.0s2,14.000000000000227
theta_21.0s2,-9910.481481481464
g_21.0s46,0.0
w_21.0s46,14.0
theta_21.0s46,-9982.000000000004
g_21.0s25,0.0
w_21.0s25,14.00000000000091
theta_21.0s25,-9981.625000000004
g_21.0s28,0.0
w_21.0s28,14.0
theta_21.0s28,-9742.999999999985
g_21.0s43,0.0
w_21.0s43,14.0
theta_21.0s43,-9905.999999999993
g_21.0s26,0.0
w_21.0s26,14.0
theta_21.0s26,-9982.0
g_21.0s9,0.0
w_21.0s9,14.0
theta_21.0s9,-9084.497878961429
g_21.0s0,0.0
w_21.0s0,14.0
theta_21.0s0,-9982.0
g_21.0s33,0.0
w_21.0s33,14.0
theta_21.0s33,-8579.70571376944
g_21.0s10,0.0
w_21.0s10,14.0
theta_21.0s10,-9982.0
g_21.0s40,0.0
w_21.0s40,0.0
theta_21.0s40,-10000.000000000002
g_21.0s23,0.0
w_21.0s23,14.0
theta_21.0s23,-9981.999999999996
c_21.0,0.0
Z_21.0,0.0
g_30.0s36,0.0
theta_30.0s36,-9818.524461582841
g_30.0s7,0.0
theta_30.0s7,-9805.0
g_30.0s13,0.0
theta_30.0s13,-9805.0
g_30.0s38,0.0
theta_30.0s38,-9679.999999999975
g_30.0s35,0.0
theta_30.0s35,-10000.0
g_30.0s16,0.0
theta_30.0s16,-8476.667698471512
g_30.0s47,0.0
theta_30.0s47,-9779.999999999998
g_30.0s5,0.0
theta_30.0s5,-9749.0
g_30.0s29,0.0
theta_30.0s29,-9742.999999999978
g_30.0s19,0.0
theta_30.0s19,-9722.866666666654
g_30.0s44,0.0
theta_30.0s44,-9805.0
g_30.0s27,0.0
theta_30.0s27,-9707.750762621801
g_30.0s32,0.0
theta_30.0s32,-9689.49999999997
g_30.0s3,0.0
theta_30.0s3,-9708.275078864353
g_30.0s41,0.0
theta_30.0s41,-9767.333333333318
g_30.0s20,0.0
theta_30.0s20,-9616.954545454555
g_30.0s31,0.0
theta_30.0s31,-9747.666666666662
g_30.0s12,0.0
theta_30.0s12,-9887.83333333334
g_30.0s1,0.0
theta_30.0s1,-9749.0
g_30.0s34,0.0
theta_30.0s34,-9732.064497385234
g_30.0s15,0.0
theta_30.0s15,-9734.666666666653
g_30.0s48,0.0
theta_30.0s48,-9630.528118655042
g_30.0s8,0.0
theta_30.0s8,-10000.0
g_30.0s18,0.0
theta_30.0s18,-9787.833333333332
g_30.0s45,0.0
theta_30.0s45,-9741.94298871126
g_30.0s24,0.0
theta_30.0s24,-9752.131313131307
g_30.0s6,0.0
theta_30.0s6,-9809.000000000002
g_30.0s42,0.0
theta_30.0s42,-9805.0
g_30.0s21,0.0
theta_30.0s21,-9670.666666666653
g_30.0s30,0.0
theta_30.0s30,-9749.0
g_30.0s11,0.0
theta_30.0s11,-9805.0
g_30.0s22,0.0
theta_30.0s22,-9805.0
g_30.0s4,0.0
theta_30.0s4,-9820.000000000015
g_30.0s37,0.0
theta_30.0s37,-9729.804016375298
g_30.0s14,0.0
theta_30.0s14,-9671.999999999996
g_30.0s49,0.0
theta_30.0s49,-9779.999999999998
g_30.0s39,0.0
theta_30.0s39,-9749.000000000002
g_30.0s17,0.0
theta_30.0s17,-9759.259259259252
g_30.0s2,0.0
theta_30.0s2,-9754.703703703697
g_30.0s46,0.0
theta_30.0s46,-10000.0
g_30.0s25,0.0
theta_30.0s25,-9908.125000000005
g_30.0s28,0.0
theta_30.0s28,-9707.999999999993
g_30.0s43,0.0
theta_30.0s43,-9780.0
g_30.0s26,0.0
theta_30.0s26,-9897.000000000002
g_30.0s9,0.0
theta_30.0s9,-8747.770606234166
g_30.0s0,0.0
theta_30.0s0,-9685.999999999975
g_30.0s33,0.0
theta_30.0s33,-8671.76815607635
g_30.0s10,0.0
theta_30.0s10,-9887.500000000005
g_30.0s40,0.0
theta_30.0s40,-9000.000000000004
g_30.0s23,0.0
theta_30.0s23,-9999.428571428572
c_30.0,0.0
Z_30.0,0.0
g_25.0s36,220.0
theta_25.0s36,-9721.39422302028
g_25.0s7,26.999999999996362
theta_25.0s7,-9789.0
g_25.0s13,115.99999999999636
theta_25.0s13,-9718.2
g_25.0s38,220.0
theta_25.0s38,-9741.142857142857
g_25.0s35,117.99999999999659
theta_25.0s35,-9823.00000000001
g_25.0s16,220.0
theta_25.0s16,-8423.168730276362
g_25.0s47,15.499999999988177
theta_25.0s47,-9816.200000000006
g_25.0s5,72.00000000000364
theta_25.0s5,-9889.999999999996
g_25.0s29,0.0
theta_25.0s29,-9818.799999999972
g_25.0s19,220.0
theta_25.0s19,-9635.266666666652
g_25.0s44,0.0
theta_25.0s44,-9859.681818181816
g_25.0s27,66.33753611812608
theta_25.0s27,-9766.423530263006
g_25.0s32,0.0
theta_25.0s32,-9633.19999999996
g_25.0s3,220.0
theta_25.0s3,-9523.714826498423
g_25.0s41,128.66666666662604
theta_25.0s41,-9787.000000000007
g_25.0s20,0.0
theta_25.0s20,-9766.000000000007
g_25.0s31,14.999999999996362
theta_25.0s31,-9723.666666666662
g_25.0s12,0.0
theta_25.0s12,-9908.083333333341
g_25.0s1,220.0
theta_25.0s1,-9715.999999999955
g_25.0s34,220.0
theta_25.0s34,-9701.87100522951
g_25.0s15,220.0
theta_25.0s15,-9772.000000000007
g_25.0s48,11.453209486906417
theta_25.0s48,-9766.000000000007
g_25.0s8,0.0
theta_25.0s8,-9000.000000000004
g_25.0s18,143.41666666666788
theta_25.0s18,-9831.000000000002
g_25.0s45,220.0
theta_25.0s45,-9682.114022577456
g_25.0s24,0.0
theta_25.0s24,-9803.949494949484
g_25.0s6,0.0
theta_25.0s6,-9838.328109570484
g_25.0s42,0.0
theta_25.0s42,-9822.0
g_25.0s21,49.00000000000318
theta_25.0s21,-9859.0
g_25.0s30,98.33333333332666
theta_25.0s30,-9787.000000000007
g_25.0s11,13.999999999996362
theta_25.0s11,-9794.2
g_25.0s22,17.99999999999818
theta_25.0s22,-9774.600000000002
g_25.0s4,159.00000000003638
theta_25.0s4,-9828.0
g_25.0s37,220.0
theta_25.0s37,-9654.148255179643
g_25.0s14,0.0
theta_25.0s14,-9722.333333333325
g_25.0s49,0.0
theta_25.0s49,-9813.400000000009
g_25.0s39,220.0
theta_25.0s39,-9844.0
g_25.0s17,0.0
theta_25.0s17,-9792.925925925916
g_25.0s2,0.0
theta_25.0s2,-9829.370370370358
g_25.0s46,0.0
theta_25.0s46,-9000.000000000004
g_25.0s25,220.0
theta_25.0s25,-9843.000000000004
g_25.0s28,220.0
theta_25.0s28,-9567.999999999989
g_25.0s43,24.99999999999818
theta_25.0s43,-9734.0
g_25.0s26,101.0
theta_25.0s26,-9807.000000000004
g_25.0s9,0.0
theta_25.0s9,-8868.497878961434
g_25.0s0,0.0
theta_25.0s0,-9776.66666666666
g_25.0s33,0.0
theta_25.0s33,-8431.971134895723
g_25.0s10,220.0
theta_25.0s10,-9794.250000000005
g_25.0s40,0.0
theta_25.0s40,-9000.000000000004
g_25.0s23,108.00000000000136
theta_25.0s23,-9799.999999999996
c_25.0,0.0
Z_25.0,1.0
g_29.0s36,0.0
w_29.0s36,24.0
theta_29.0s36,-9974.079122632751
g_29.0s7,0.0
w_29.0s7,24.0
theta_29.0s7,-10000.0
g_29.0s13,0.0
w_29.0s13,24.0
