1.0,182.58400000000006,3492.0920000076294
2.0,1156.2959999999998,3600.180000066757
3.0,3200.8399999999992,3617.3870000839233
4.0,17456.162,3670.6189999580383
5.0,185.54399999999976,3380.324000120163
6.0,1223.1019999999996,3601.7890000343323
7.0,3353.06,3612.276999950409
8.0,19440.229600000006,3715.2799999713898
9.0,181.2899999999998,1947.0829999446867
10.0,1194.21,3603.8450000286102
11.0,3227.5599999999995,3621.5199999809265
12.0,18569.830200000004,3675.651000022888
13.0,187.75599999999974,23.16600012779236
14.0,1218.408,3600.111000061035
15.0,3663.120000000001,3617.805999994278
16.0,22339.9244,3652.731999874115
17.0,185.55200000000005,3601.177999973297
18.0,1181.4260000000093,3601.544000148773
19.0,2022.8000000000093,3603.5439999103546
21.0,188.44199999999896,70.00600004196167
22.0,1216.9000000000065,3607.236000061035
23.0,2700.820000000006,3634.361999988556
25.0,185.55200000000005,3606.0009999275208
26.0,1181.4260000000093,3601.690999984741
27.0,1969.3600000000092,3603.263000011444
29.0,188.44199999999896,69.48299980163574
30.0,1216.9000000000065,3601.37299990654
31.0,2655.440000000004,3603.4639999866486
33.0,179.706,13.105999946594238
34.0,944.5019999999997,54.396000146865845
35.0,1692.8199999999997,3600.4320001602173
36.0,14593.0566,3600.8540000915527
37.0,188.73599999999996,10.154000043869019
38.0,1035.394,355.74500012397766
39.0,2353.4599999999996,3600.135999917984
40.0,17163.195999999996,3600.7599999904633
41.0,184.028,11.152999877929688
42.0,896.6980000000001,59.5789999961853
43.0,1841.1800000000003,3600.3020000457764
44.0,15837.154000000002,3600.8540000915527
45.0,188.73599999999996,3.999000072479248
46.0,1178.0439999999999,27.66600012779236
47.0,2960.5799999999995,3600.3389999866486
48.0,22347.59380000001,3600.8700001239777
