scenario,type,value
28,1depth,1250.7999999999997
43,1depth,1106.2012820512819
23,1depth,1207.7999999999997
24,1depth,1250.7999999999997
25,1depth,1250.7999999999997
26,1depth,1250.7999999999997
27,1depth,1250.7999999999997
20,1depth,1207.7999999999997
21,1depth,1250.7999999999997
48,1depth,1250.7999999999997
49,1depth,1248.5038461538456
46,1depth,1250.7999999999997
47,1depth,1250.7999999999997
44,1depth,1250.7999999999997
45,1depth,960.0
42,1depth,1250.7999999999997
29,1depth,1250.7999999999997
40,1depth,1250.7999999999997
41,1depth,1250.7999999999997
1,1depth,1248.8012820512813
0,1depth,1250.7999999999997
3,1depth,1250.7999999999997
2,1depth,1250.7999999999997
5,1depth,1250.7999999999997
4,1depth,1250.7999999999997
7,1depth,1250.7999999999997
6,1depth,1249.6999999999996
9,1depth,1250.7999999999997
8,1depth,1250.7999999999997
39,1depth,1250.7999999999997
12,1depth,1250.7999999999997
14,1depth,1250.7999999999997
11,1depth,1250.7999999999997
10,1depth,1246.9025641025637
13,1depth,1250.7999999999997
38,1depth,1250.7999999999997
15,1depth,1227.7999999999997
22,1depth,1250.7999999999997
17,1depth,1236.7999999999997
16,1depth,1061.203846153524
19,1depth,1250.7999999999997
32,1depth,1250.7999999999997
31,1depth,1207.7999999999997
30,1depth,1250.7999999999997
37,1depth,1250.7999999999997
36,1depth,1250.7999999999997
35,1depth,1207.7999999999997
34,1depth,1250.7999999999997
33,1depth,1250.7999999999997
18,1depth,1250.7999999999997
28,fullcascade,903.9
43,fullcascade,960.0000000000001
23,fullcascade,833.9000000000001
24,fullcascade,989.7999999999997
25,fullcascade,845.1
26,fullcascade,825.6000000000001
27,fullcascade,866.2999999999997
20,fullcascade,865.2999999999997
21,fullcascade,917.0999999999999
48,fullcascade,904.7999999999996
49,fullcascade,887.0999999999999
46,fullcascade,866.2999999999997
47,fullcascade,989.7999999999997
44,fullcascade,1016.8999999999999
45,fullcascade,959.9999999999999
42,fullcascade,866.2999999999997
29,fullcascade,832.4000000000002
40,fullcascade,830.9
41,fullcascade,866.2999999999997
1,fullcascade,866.2999999999997
0,fullcascade,959.9999999999999
3,fullcascade,1250.7999999999997
2,fullcascade,994.7999999999998
5,fullcascade,862.1999999999997
4,fullcascade,909.9999999999999
7,fullcascade,959.9999999999998
6,fullcascade,866.2999999999997
9,fullcascade,855.3999999999997
8,fullcascade,887.0999999999999
39,fullcascade,866.2999999999997
12,fullcascade,927.8
14,fullcascade,982.9999999999998
11,fullcascade,989.7999999999997
10,fullcascade,823.3
13,fullcascade,899.7999999999998
38,fullcascade,861.1999999999997
15,fullcascade,871.3
22,fullcascade,993.8999999999997
17,fullcascade,820.9000000000001
16,fullcascade,781.9999999999999
19,fullcascade,870.0999999999999
32,fullcascade,833.1999999999999
31,fullcascade,865.2999999999997
30,fullcascade,819.1999999999999
37,fullcascade,849.0999999999999
36,fullcascade,903.9
35,fullcascade,815.8999999999999
34,fullcascade,903.8999999999999
33,fullcascade,848.0000000000002
18,fullcascade,866.2999999999997
