601.0,182.55199999999977,3600.861000061035
602.0,1203.264,3603.1220002174377
603.0,3031.18,3617.891000032425
604.0,17307.81,3732.5410001277924
605.0,187.6119999999998,218.8420000076294
606.0,1222.7699999999995,3600.0789999961853
607.0,3629.600000000001,3600.5729999542236
608.0,19367.324999999997,3722.3410000801086
609.0,185.55199999999977,1220.3340001106262
610.0,1204.56,3600.667999982834
611.0,3362.000000000001,3612.180000066757
612.0,17471.927,3863.62299990654
613.0,186.19999999999973,1204.6260001659393
614.0,1224.184,3602.2139999866486
615.0,3599.6200000000013,3617.957999944687
616.0,22230.392399999993,3676.4609999656677
617.0,185.55200000000005,3601.1480000019073
618.0,1181.4260000000093,3601.3559999465942
619.0,1969.3600000000092,3603.542999982834
621.0,188.44199999999896,69.55099987983704
622.0,1216.9000000000065,3601.393000125885
623.0,2655.440000000004,3605.6029999256134
625.0,185.55200000000005,3600.6019999980927
626.0,1181.4260000000093,3601.558000087738
627.0,1963.62000000001,3623.944000005722
629.0,188.44199999999896,69.78699994087219
630.0,1216.9000000000065,3614.3970000743866
631.0,2671.620000000006,3603.378000020981
633.0,183.348,11.700999975204468
634.0,924.8219999999998,85.49600005149841
635.0,1756.2600000000002,3600.183000087738
636.0,15283.857799999998,3600.826000213623
637.0,188.73599999999996,11.138000011444092
638.0,1075.7399999999998,91.85400009155273
639.0,2233.1,3612.601000070572
640.0,18859.786200000002,3600.948000192642
641.0,184.56599999999997,3.249000072479248
642.0,1110.3219999999997,21.29199981689453
643.0,3220.7400000000007,3600.4729998111725
644.0,23383.1486,3600.2450001239777
645.0,188.73599999999996,4.5299999713897705
646.0,1198.296,21.651000022888184
647.0,3734.26,3600.319999933243
648.0,23593.417999999998,3600.212000131607
