scenario,type,value
28,1depth,1250.7999999999997
43,1depth,1127.087179486106
23,1depth,1207.7999999999997
24,1depth,1250.7999999999997
25,1depth,1247.6871794871795
26,1depth,1250.7999999999997
27,1depth,1250.187179487179
20,1depth,1207.7999999999997
21,1depth,1250.7999999999997
48,1depth,1250.7999999999997
49,1depth,1250.7999999999997
46,1depth,1246.5871794871794
47,1depth,1250.7999999999997
44,1depth,1242.7871794871794
45,1depth,960.0
42,1depth,1250.7999999999997
29,1depth,1250.7999999999997
40,1depth,1250.7999999999997
41,1depth,1250.7999999999997
1,1depth,1250.7999999999997
0,1depth,1250.7999999999997
3,1depth,1250.7999999999997
2,1depth,1250.7999999999997
5,1depth,1250.7999999999997
4,1depth,1250.7999999999997
7,1depth,1250.7999999999997
6,1depth,1250.7999999999997
9,1depth,1250.7999999999997
8,1depth,1250.7999999999997
39,1depth,1250.7999999999997
12,1depth,1250.7999999999997
14,1depth,1250.7999999999997
11,1depth,1250.7999999999997
10,1depth,1250.7999999999997
13,1depth,1250.7999999999997
38,1depth,1250.7999999999997
15,1depth,1250.7999999999997
22,1depth,1250.7999999999997
17,1depth,1244.0999999999995
16,1depth,1075.174358974359
19,1depth,1250.7999999999997
32,1depth,1246.5871794871796
31,1depth,1207.7999999999997
30,1depth,1250.7999999999997
37,1depth,1250.7999999999997
36,1depth,1250.7999999999997
35,1depth,1207.7999999999997
34,1depth,1250.7999999999997
33,1depth,1250.7999999999997
18,1depth,1250.7999999999997
28,fullcascade,1250.7999999999997
43,fullcascade,959.9999999999999
23,fullcascade,1207.7999999999997
24,fullcascade,1250.7999999999997
25,fullcascade,1250.7999999999997
26,fullcascade,1250.7999999999997
27,fullcascade,1250.7999999999997
20,fullcascade,1207.7999999999997
21,fullcascade,1250.7999999999997
48,fullcascade,1250.7999999999997
49,fullcascade,1250.7999999999997
46,fullcascade,1250.7999999999997
47,fullcascade,1250.7999999999997
44,fullcascade,1250.7999999999997
45,fullcascade,960.0
42,fullcascade,1250.7999999999997
29,fullcascade,983.0
40,fullcascade,1250.7999999999997
41,fullcascade,1250.7999999999997
1,fullcascade,1250.7999999999997
0,fullcascade,1250.7999999999997
3,fullcascade,1250.7999999999997
2,fullcascade,1250.7999999999997
5,fullcascade,1250.7999999999997
4,fullcascade,1250.7999999999997
7,fullcascade,985.0
6,fullcascade,1250.7999999999997
9,fullcascade,1250.7999999999997
8,fullcascade,1250.7999999999997
39,fullcascade,1250.7999999999997
12,fullcascade,1250.7999999999997
14,fullcascade,1250.7999999999997
11,fullcascade,1250.7999999999997
10,fullcascade,1250.7999999999997
13,fullcascade,1250.7999999999997
38,fullcascade,1250.7999999999997
15,fullcascade,836.9999999999999
22,fullcascade,1250.7999999999997
17,fullcascade,1185.0000000000005
16,fullcascade,960.0000000000002
19,fullcascade,1250.7999999999997
32,fullcascade,908.0000000000001
31,fullcascade,1207.7999999999997
30,fullcascade,1250.7999999999997
37,fullcascade,1250.7999999999997
36,fullcascade,1250.7999999999997
35,fullcascade,983.0
34,fullcascade,1250.7999999999997
33,fullcascade,1250.7999999999997
18,fullcascade,1250.7999999999997
