scenario,type,value
28,1depth,1250.7999999999997
43,1depth,984.0
23,1depth,1207.7999999999997
24,1depth,1250.7999999999997
25,1depth,1250.7999999999997
26,1depth,1250.7999999999997
27,1depth,1250.7999999999997
20,1depth,1205.8871794871793
21,1depth,1250.7999999999997
48,1depth,1245.5999999999995
49,1depth,1250.7999999999997
46,1depth,1250.7999999999997
47,1depth,1250.7999999999997
44,1depth,1250.7999999999997
45,1depth,960.0
42,1depth,1250.7999999999997
29,1depth,1250.7999999999997
40,1depth,1250.7999999999997
41,1depth,1250.7999999999997
1,1depth,1247.4999999999995
0,1depth,1250.7999999999997
3,1depth,1250.7999999999997
2,1depth,1250.7999999999997
5,1depth,1250.7999999999997
4,1depth,1250.7999999999997
7,1depth,1250.7999999999997
6,1depth,1250.6871794871793
9,1depth,1250.7999999999997
8,1depth,1250.7999999999997
39,1depth,1250.7999999999997
12,1depth,1250.7999999999997
14,1depth,1250.7999999999997
11,1depth,1250.7999999999997
10,1depth,1250.7999999999997
13,1depth,1250.5999999999997
38,1depth,1249.5999999999995
15,1depth,1250.7999999999997
22,1depth,1250.7999999999997
17,1depth,1250.7999999999997
16,1depth,1075.1743589750263
19,1depth,1250.3999999999996
32,1depth,1250.7999999999997
31,1depth,1207.7999999999997
30,1depth,1250.7999999999997
37,1depth,1250.7999999999997
36,1depth,1250.7999999999997
35,1depth,1207.5999999999997
34,1depth,1250.7999999999997
33,1depth,1250.7999999999997
18,1depth,1250.7999999999997
28,fullcascade,1250.7999999999997
43,fullcascade,825.5999999999999
23,fullcascade,834.1999999999997
24,fullcascade,1250.7999999999997
25,fullcascade,1250.7999999999997
26,fullcascade,839.1999999999999
27,fullcascade,1250.7999999999997
20,fullcascade,1207.7999999999997
21,fullcascade,902.4
48,fullcascade,921.0000000000002
49,fullcascade,1250.7999999999997
46,fullcascade,1250.7999999999997
47,fullcascade,1250.7999999999997
44,fullcascade,1250.7999999999997
45,fullcascade,959.9999999999999
42,fullcascade,1006.0000000000002
29,fullcascade,983.0
40,fullcascade,1250.7999999999997
41,fullcascade,1248.4999999999995
1,fullcascade,1250.7999999999997
0,fullcascade,877.4000000000001
3,fullcascade,1250.7999999999997
2,fullcascade,987.9999999999999
5,fullcascade,1250.7999999999997
4,fullcascade,988.7999999999998
7,fullcascade,983.0
6,fullcascade,1250.7999999999997
9,fullcascade,858.1999999999999
8,fullcascade,865.8000000000002
39,fullcascade,1250.7999999999997
12,fullcascade,920.9999999999999
14,fullcascade,855.4
11,fullcascade,983.0000000000001
10,fullcascade,1180.0000000000005
13,fullcascade,1250.7999999999997
38,fullcascade,1250.7999999999997
15,fullcascade,823.5999999999999
22,fullcascade,986.7999999999996
17,fullcascade,1185.0000000000005
16,fullcascade,783.5999999999999
19,fullcascade,1250.7999999999997
32,fullcascade,908.0000000000001
31,fullcascade,1207.7999999999997
30,fullcascade,915.9999999999998
37,fullcascade,876.4
36,fullcascade,1250.7999999999997
35,fullcascade,983.0000000000001
34,fullcascade,1250.7999999999997
33,fullcascade,872.5
18,fullcascade,1250.7999999999997
