name,value
"f('24', '25')",-6.225297840792117
"f('22', '24')",-1.2151704724693628
"f('23', '24')",3.689872631677245
"f('25', '26')",3.5
"f('25', '27')",-9.725297840792116
"f('27', '30')",6.959183673469388
"f('27', '28')",8.337388726372055
"f('27', '29')",6.040816326530611
"f('19', '20')",-5.510356697758446
"f('10', '20')",7.710356697758446
"f('10', '21')",-6.012901943303294
"f('21', '22')",-23.512901943303294
"f('10', '22')",-5.941074499315313
"f('15', '23')",-10.053410950412301
"f('28', '8')",5.667477745274397
"f('28', '6')",2.669910981097658
"f('29', '30')",3.640816326530612
"f('1', '3')",19.215346518390977
"f('1', '2')",25.966743033847816
"f('3', '4')",16.815346518390978
"f('2', '5')",13.442391034872418
"f('2', '4')",16.267794807053264
"f('2', '6')",19.73864674416093
"f('5', '7')",13.442391034872418
"f('12', '4')",-5.7973589066964255
"f('4', '6')",19.685782418747806
"f('6', '7')",9.357608965127582
"f('10', '6')",-3.0560759724193653
"f('6', '9')",5.34813295173389
"f('6', '8')",24.332522254725603
"f('11', '9')",0.0
"f('10', '9')",-5.34813295173389
"f('10', '17')",6.847828669013433
"f('12', '13')",-22.591044776119396
"f('12', '15')",6.892655731934677
"f('12', '14')",4.643576619894582
"f('12', '16')",5.652171330986567
"f('15', '18')",7.189643302241554
"f('14', '15')",-1.556423380105418
"f('16', '17')",2.152171330986567
"f('18', '19')",3.9896433022415536
theta24,-4.096660834027742
theta25,-2.0423125465663445
theta26,-3.3723125465663446
theta27,0.0
theta20,-6.8257276004988
theta21,-4.785649557938295
theta22,-4.315391519072229
theta23,-3.1003952234748855
theta28,-3.334955490548822
theta29,-2.5371428571428565
theta1,1.6158108465651553
theta3,-2.0351049919291304
theta2,0.05780626453428628
theta5,-2.6306719424401974
theta4,-2.707718852664769
theta7,-4.243758866624887
theta6,-3.4951501494146813
theta9,-4.618258069278798
theta8,-4.468451039603702
theta11,-4.618258069278798
theta10,-5.206552693969526
theta13,-1.0522858997491236
theta12,-4.215032168405839
theta15,-5.111077413557347
theta14,-5.422362089578431
theta17,-5.7543789874906
theta16,-5.345466434603153
theta19,-7.2114525693418905
theta18,-6.692798940050489
theta30,-4.1755102040816325
